device_id,timestamp,cacao_type,region,altitude,temperature,humidity,precipitation,soil_moisture,soil_ph,soil_type,crop_age,crop_status,fruit_color,fruit_size,harvest_season,cultivation_method,pesticide_use,fermentation_type,light_intensity,gps_lat,gps_lng,producer_id,lot_volume_kg,sale_price_usd,lab_quality_score,certification
8,2026-03-10T15:28:30Z,Criollo,Cusco,780,2571,7175,9484,7107,571,volcanic,7,growing,orange,small,mid-crop,traditional,none,box,5129,-13.731101,-72.536559,PROD-004,707,10026,73,organic
8,2026-03-06T21:31:16Z,Criollo,Amazonas,607,2806,7253,18808,6916,563,volcanic,8,flowering,orange,large,main,agroforestry,none,box,8965,-6.136713,-78.400438,PROD-008,2231,4092,83,fair_trade
3,2026-03-19T06:23:57Z,Forastero,Cusco,876,2661,9421,9015,7316,625,clay_loam,12,healthy,purple,small,main,organic,none,box,49095,-13.181548,-72.277937,PROD-007,3628,11310,96,fair_trade
6,2026-03-22T00:35:55Z,Criollo,San Martin,605,2397,8926,18879,7780,684,clay_loam,20,flowering,red,small,main,organic,none,heap,26831,-7.043244,-75.720047,PROD-008,2811,3273,60,rainforest_alliance
8,2026-03-01T19:40:50Z,Trinitario,Cusco,675,2625,8686,11524,6212,654,sandy_loam,23,healthy,orange,small,mid-crop,traditional,none,heap,44806,-13.901661,-72.211196,PROD-003,3574,10846,61,none
1,2026-03-20T09:39:56Z,Criollo,Junin,648,2845,7541,14219,6773,612,volcanic,4,flowering,yellow,large,main,organic,controlled,heap,22336,-10.723611,-75.085914,PROD-018,827,11451,85,fair_trade
4,2026-03-09T13:05:49Z,Trinitario,Junin,473,2825,8394,10800,7725,645,clay_loam,19,healthy,yellow,medium,main,traditional,none,basket,12857,-10.890065,-74.829929,PROD-016,959,5768,83,fair_trade
7,2026-03-12T00:11:28Z,Criollo,Junin,1035,2847,7891,16548,7226,634,sandy_loam,11,healthy,red,medium,main,agroforestry,none,basket,47056,-11.527734,-74.620514,PROD-013,425,7136,68,fair_trade
7,2026-03-18T05:23:39Z,Criollo,Amazonas,819,2831,7316,8772,6208,670,volcanic,3,healthy,orange,small,main,organic,controlled,box,14554,-6.230176,-77.950311,PROD-011,2019,11713,68,none
3,2026-03-13T20:42:47Z,Criollo,Cusco,1044,2775,8945,17109,5635,601,volcanic,17,healthy,yellow,small,main,agroforestry,none,box,37882,-12.867522,-72.035364,PROD-008,1989,7848,89,none
1,2026-03-13T15:16:40Z,Criollo,Junin,550,2752,8624,14394,7811,582,volcanic,3,growing,yellow,large,main,organic,limited,basket,47026,-10.838806,-75.733150,PROD-014,1704,14480,86,rainforest_alliance
5,2026-03-14T02:08:19Z,Forastero,Amazonas,1097,2509,7846,16416,4779,682,clay_loam,5,fruiting,yellow,small,mid-crop,organic,none,basket,37243,-6.072345,-77.183111,PROD-014,1191,10061,63,rainforest_alliance
4,2026-03-13T22:37:10Z,Criollo,Cusco,901,2448,8149,13556,5220,571,clay_loam,17,fruiting,orange,small,main,agroforestry,controlled,basket,46748,-13.265738,-71.452567,PROD-014,947,4352,71,none
3,2026-03-12T01:31:12Z,Criollo,Cusco,775,2266,7422,18885,4909,564,volcanic,10,healthy,orange,small,main,agroforestry,none,basket,6785,-13.329850,-72.743830,PROD-016,3632,13508,61,organic
7,2026-03-23T17:48:49Z,Forastero,Junin,972,2710,9186,19105,5578,634,sandy_loam,17,fruiting,yellow,small,mid-crop,agroforestry,none,heap,32217,-11.779278,-74.647583,PROD-006,101,11401,72,organic
2,2026-03-11T13:45:53Z,Trinitario,Cusco,664,2305,8050,9796,6264,690,volcanic,7,fruiting,purple,large,main,agroforestry,controlled,box,46369,-13.188415,-71.472984,PROD-010,3280,11305,88,rainforest_alliance
7,2026-03-07T17:41:59Z,Trinitario,Cusco,1054,2964,8960,17417,6264,589,sandy_loam,23,fruiting,purple,large,main,agroforestry,none,heap,14447,-13.868929,-72.403616,PROD-010,1242,3012,86,organic
3,2026-03-06T19:04:21Z,Trinitario,San Martin,553,2600,8398,19701,6385,692,volcanic,18,growing,purple,medium,main,organic,none,heap,13495,-7.184495,-75.699139,PROD-004,2800,14366,71,fair_trade
7,2026-03-19T11:12:40Z,Criollo,Cusco,1026,2661,9181,13163,4483,597,volcanic,3,flowering,purple,small,mid-crop,organic,none,box,10484,-14.013699,-71.717936,PROD-003,2444,6945,88,none
5,2026-03-18T15:24:19Z,Forastero,Cusco,1052,2812,7234,10908,5138,553,volcanic,24,growing,yellow,large,main,organic,none,basket,30515,-13.426050,-71.622690,PROD-010,3386,10884,86,none
2,2026-03-10T23:18:52Z,Trinitario,Cusco,627,2312,8105,10379,5538,600,clay_loam,5,healthy,purple,small,main,traditional,none,box,49443,-13.566217,-71.711640,PROD-011,422,5535,89,rainforest_alliance
5,2026-03-03T14:49:03Z,Trinitario,Junin,708,2885,9014,14894,4127,643,sandy_loam,20,growing,red,large,mid-crop,agroforestry,none,heap,29787,-10.801385,-75.702250,PROD-012,574,4139,88,rainforest_alliance
4,2026-03-24T10:32:25Z,Criollo,Junin,520,3000,8956,19815,7016,609,volcanic,10,flowering,orange,medium,main,organic,limited,basket,37302,-11.581421,-75.448655,PROD-015,615,2261,76,none
3,2026-03-13T23:44:48Z,Criollo,San Martin,1148,2922,8582,14052,7147,550,sandy_loam,5,fruiting,purple,small,mid-crop,organic,controlled,basket,21757,-5.882406,-76.642025,PROD-003,4712,5401,85,none
5,2026-03-05T18:03:13Z,Forastero,San Martin,462,2241,7457,9324,6774,591,volcanic,17,growing,yellow,medium,main,agroforestry,controlled,box,46907,-6.597321,-75.614350,PROD-011,3674,10585,96,fair_trade
2,2026-03-16T21:04:08Z,Criollo,San Martin,1101,2537,8570,15625,4865,603,sandy_loam,9,fruiting,orange,medium,mid-crop,organic,none,basket,43834,-5.830511,-76.717613,PROD-015,2330,14705,63,fair_trade
3,2026-03-01T07:18:58Z,Trinitario,Junin,979,2439,8529,17196,7556,576,clay_loam,14,fruiting,yellow,small,mid-crop,organic,controlled,heap,44661,-11.158312,-74.551687,PROD-003,945,4828,63,fair_trade
6,2026-03-25T05:37:53Z,Trinitario,Junin,940,2995,9125,9320,5957,627,volcanic,9,growing,orange,large,main,organic,limited,box,40263,-10.481008,-74.816231,PROD-010,4054,2824,82,rainforest_alliance
1,2026-03-13T15:50:41Z,Trinitario,Cusco,535,2993,8622,9508,5321,580,sandy_loam,16,fruiting,red,large,mid-crop,organic,none,box,12359,-14.010363,-72.105380,PROD-004,1287,6448,95,none
4,2026-03-02T01:20:16Z,Criollo,San Martin,588,2339,8139,17821,6806,657,sandy_loam,9,flowering,orange,large,mid-crop,organic,none,heap,26934,-7.143790,-75.805532,PROD-007,3890,8210,98,rainforest_alliance
7,2026-03-05T00:31:55Z,Forastero,Amazonas,802,2410,9449,10673,5986,569,clay_loam,9,fruiting,purple,medium,main,agroforestry,none,box,9481,-5.610989,-78.040093,PROD-017,4713,3375,85,fair_trade
7,2026-03-21T23:13:04Z,Forastero,Cusco,648,2207,8985,18605,4985,634,volcanic,10,fruiting,yellow,small,mid-crop,traditional,none,basket,30305,-13.600795,-71.328578,PROD-009,2555,5241,96,none
5,2026-03-01T22:18:46Z,Trinitario,Amazonas,1108,2246,9051,12639,5090,607,volcanic,25,growing,yellow,small,mid-crop,organic,none,basket,48492,-6.826793,-78.364941,PROD-004,270,12525,62,fair_trade
5,2026-03-18T03:39:38Z,Forastero,Amazonas,710,2914,8777,16391,5901,644,volcanic,19,growing,red,medium,mid-crop,organic,limited,box,26022,-5.707186,-77.410614,PROD-008,3628,10188,73,fair_trade
4,2026-03-01T11:06:47Z,Trinitario,Amazonas,1092,2573,7750,15424,6836,577,sandy_loam,20,growing,red,large,main,traditional,none,box,48628,-6.688448,-77.716113,PROD-013,3037,13992,92,organic
1,2026-03-11T19:35:29Z,Forastero,San Martin,1010,2668,8847,19845,6050,624,sandy_loam,15,healthy,red,large,main,organic,limited,box,12634,-5.910057,-76.382941,PROD-011,3322,10306,71,fair_trade
6,2026-03-07T00:57:16Z,Criollo,San Martin,758,2965,8240,14707,7198,557,sandy_loam,17,flowering,purple,medium,mid-crop,traditional,none,box,47182,-6.800578,-76.189226,PROD-015,298,6184,72,organic
1,2026-03-26T21:26:06Z,Criollo,Cusco,875,2228,8556,13222,5473,590,sandy_loam,15,flowering,yellow,small,main,agroforestry,controlled,basket,38439,-13.937835,-72.692649,PROD-010,1434,11087,81,organic
5,2026-03-01T08:30:53Z,Trinitario,Junin,1001,2656,8573,19657,5507,690,sandy_loam,6,growing,red,large,main,traditional,limited,basket,39355,-10.874544,-74.585409,PROD-018,3859,3065,98,none
6,2026-03-17T01:21:39Z,Trinitario,San Martin,420,2436,7106,10286,4021,577,volcanic,21,growing,yellow,medium,mid-crop,organic,none,box,19652,-6.425661,-75.905299,PROD-019,2046,2475,89,fair_trade
5,2026-03-26T16:11:46Z,Criollo,Junin,1198,2356,8357,15337,4954,600,volcanic,21,growing,yellow,medium,mid-crop,organic,none,box,23222,-10.941366,-75.647890,PROD-013,4044,12608,79,fair_trade
4,2026-03-17T02:06:49Z,Criollo,Cusco,684,2680,9437,14347,4663,569,clay_loam,5,fruiting,red,small,main,agroforestry,none,box,19130,-13.040677,-72.122322,PROD-017,3968,6664,80,rainforest_alliance
3,2026-03-21T06:23:08Z,Criollo,San Martin,904,2863,7025,19453,6847,649,clay_loam,9,flowering,orange,medium,main,organic,limited,box,21868,-7.245359,-75.964933,PROD-020,749,11832,91,fair_trade
8,2026-03-03T13:04:23Z,Criollo,San Martin,976,2285,9178,12842,6985,618,clay_loam,5,flowering,orange,medium,mid-crop,traditional,none,heap,27188,-5.792436,-75.851569,PROD-002,1780,5477,90,organic
4,2026-03-04T17:40:42Z,Criollo,Cusco,466,2521,9495,17826,4170,653,volcanic,18,fruiting,red,medium,mid-crop,organic,none,heap,27940,-13.625813,-72.185292,PROD-008,1341,11002,61,fair_trade
5,2026-03-28T23:38:12Z,Trinitario,Junin,810,2323,8138,15995,7059,551,sandy_loam,22,flowering,purple,medium,mid-crop,agroforestry,none,heap,39395,-10.994182,-75.747820,PROD-015,1198,8213,74,none
3,2026-03-15T07:29:37Z,Criollo,Junin,564,2721,8791,11550,4739,605,volcanic,24,healthy,yellow,medium,mid-crop,traditional,limited,box,30732,-10.581628,-75.269084,PROD-008,977,13682,96,fair_trade
5,2026-03-14T09:45:49Z,Trinitario,Amazonas,601,2864,8030,13788,4731,598,clay_loam,22,fruiting,orange,small,mid-crop,organic,limited,basket,47070,-6.925579,-78.058584,PROD-001,3481,8332,79,none
1,2026-03-18T17:31:20Z,Trinitario,Amazonas,886,2561,8579,14295,6472,674,sandy_loam,11,growing,yellow,small,main,organic,none,box,46604,-6.039733,-77.285655,PROD-001,2557,5570,68,organic
2,2026-03-04T02:23:31Z,Trinitario,Junin,867,2778,7577,13710,5906,615,clay_loam,23,healthy,orange,medium,main,organic,limited,basket,21410,-11.250634,-74.811618,PROD-011,799,3303,68,rainforest_alliance
2,2026-03-12T21:02:05Z,Forastero,Amazonas,603,2458,8761,18036,6934,655,sandy_loam,10,healthy,red,medium,main,traditional,controlled,basket,25665,-6.125259,-78.014686,PROD-016,3077,10456,98,rainforest_alliance
8,2026-03-20T15:02:30Z,Criollo,Amazonas,1030,2755,9289,16173,4530,660,clay_loam,14,growing,orange,small,mid-crop,organic,none,basket,16459,-6.226383,-77.743275,PROD-001,1727,7877,95,fair_trade
2,2026-03-03T05:00:00Z,Trinitario,San Martin,977,2517,8488,17879,6053,642,clay_loam,7,healthy,orange,small,mid-crop,organic,none,box,30392,-5.929003,-76.050040,PROD-008,3418,12056,81,none
2,2026-03-03T04:10:46Z,Criollo,San Martin,478,2492,7906,9024,5229,614,clay_loam,4,healthy,red,large,mid-crop,traditional,none,box,44641,-6.596147,-76.968908,PROD-004,1230,11902,69,none
7,2026-03-12T13:01:02Z,Criollo,Cusco,1120,2283,8782,18157,6345,636,volcanic,16,fruiting,purple,small,main,traditional,none,basket,19051,-13.916273,-72.382158,PROD-001,2421,7858,71,fair_trade
2,2026-03-25T22:07:08Z,Criollo,Amazonas,1105,2378,9053,18133,4960,614,sandy_loam,17,growing,yellow,medium,main,agroforestry,none,heap,19833,-6.041771,-77.503428,PROD-008,751,6194,63,organic
4,2026-03-27T10:26:12Z,Criollo,Junin,1054,2725,8839,8391,7640,676,volcanic,7,flowering,orange,large,mid-crop,organic,none,box,48095,-10.610220,-74.617873,PROD-002,3223,7325,74,fair_trade
4,2026-03-09T13:40:04Z,Trinitario,Cusco,920,2558,7006,19670,6373,606,volcanic,25,fruiting,yellow,large,mid-crop,organic,controlled,basket,10040,-13.064049,-71.258377,PROD-008,4619,6194,96,none
3,2026-03-24T11:51:48Z,Trinitario,San Martin,1159,2228,8551,14779,7436,698,volcanic,17,growing,red,medium,main,traditional,none,box,13329,-6.927653,-76.135887,PROD-009,4944,10722,70,rainforest_alliance
4,2026-03-02T02:49:56Z,Criollo,San Martin,499,2408,8585,12622,4047,629,volcanic,17,flowering,purple,medium,mid-crop,organic,none,basket,8196,-7.161203,-76.455512,PROD-008,4053,9424,88,none
4,2026-03-03T15:45:01Z,Criollo,Amazonas,855,2264,8392,17117,5053,551,sandy_loam,20,flowering,red,small,mid-crop,organic,none,box,15079,-6.288363,-77.975687,PROD-019,1867,11124,85,organic
5,2026-03-20T18:54:40Z,Criollo,San Martin,489,2818,7532,19440,5067,580,volcanic,3,flowering,yellow,small,main,organic,limited,heap,40607,-6.095589,-76.916477,PROD-010,2413,12035,83,none
4,2026-03-09T03:21:17Z,Trinitario,Cusco,999,2642,8792,8312,7746,645,clay_loam,25,healthy,yellow,large,main,organic,limited,box,33191,-14.140993,-71.613393,PROD-003,3851,2456,62,rainforest_alliance
6,2026-03-25T06:45:33Z,Criollo,Amazonas,933,2455,7542,14082,4270,644,sandy_loam,16,healthy,red,large,main,traditional,none,heap,33499,-6.348301,-78.290469,PROD-007,4051,12620,86,organic
2,2026-03-04T20:58:04Z,Criollo,Amazonas,1193,2247,8496,13882,5138,618,volcanic,13,flowering,red,small,main,organic,limited,basket,13179,-6.057180,-78.482761,PROD-016,539,4744,96,rainforest_alliance
3,2026-03-20T06:14:18Z,Trinitario,San Martin,565,2932,8895,16230,4067,665,clay_loam,10,growing,orange,large,main,traditional,none,box,49974,-6.718417,-76.422171,PROD-015,728,9318,98,none
5,2026-03-01T18:29:19Z,Trinitario,Amazonas,413,2452,9289,17240,7141,678,volcanic,14,flowering,red,large,main,organic,none,basket,14053,-5.929751,-78.016995,PROD-010,3264,14821,74,rainforest_alliance
8,2026-03-11T07:36:13Z,Forastero,San Martin,1130,2292,7332,15330,6096,597,sandy_loam,16,fruiting,yellow,large,mid-crop,organic,limited,heap,42347,-6.033770,-76.017028,PROD-013,2723,11848,91,rainforest_alliance
7,2026-03-01T00:26:41Z,Criollo,San Martin,1143,2586,8061,10699,7615,588,volcanic,5,flowering,purple,medium,main,traditional,limited,heap,20103,-6.860460,-75.701111,PROD-020,4059,8820,74,fair_trade
2,2026-03-20T04:44:38Z,Criollo,Amazonas,1158,2945,7095,8464,7705,610,volcanic,14,growing,purple,medium,mid-crop,agroforestry,limited,basket,25019,-5.809086,-78.438638,PROD-002,2505,10462,71,organic
2,2026-03-06T20:01:25Z,Criollo,San Martin,818,2711,7308,8872,5222,571,volcanic,19,growing,purple,medium,mid-crop,organic,controlled,box,42946,-6.523997,-76.210424,PROD-008,3713,4483,82,fair_trade
5,2026-03-23T13:04:39Z,Trinitario,Cusco,424,2271,7643,19125,5531,575,volcanic,19,fruiting,red,large,mid-crop,organic,none,heap,41675,-14.151984,-71.470415,PROD-014,4658,13029,88,fair_trade
7,2026-03-17T15:40:50Z,Criollo,Amazonas,632,2878,7530,17906,6343,690,clay_loam,23,flowering,yellow,small,main,traditional,none,box,22410,-6.349072,-78.243386,PROD-001,1318,3479,87,rainforest_alliance
5,2026-03-21T18:20:07Z,Forastero,Amazonas,810,2490,8940,12275,5836,683,sandy_loam,18,healthy,yellow,large,mid-crop,organic,controlled,heap,5776,-5.743496,-77.285979,PROD-013,2009,7169,70,none
3,2026-03-25T14:45:58Z,Trinitario,Amazonas,1185,2543,8238,10806,4040,607,sandy_loam,5,healthy,red,medium,mid-crop,traditional,limited,basket,18318,-5.956550,-77.931992,PROD-010,2811,4198,68,none
1,2026-03-02T23:54:01Z,Criollo,San Martin,723,2351,8042,17547,5575,648,clay_loam,13,growing,purple,medium,main,organic,controlled,heap,44533,-6.807893,-77.004483,PROD-005,3462,4809,60,organic
1,2026-03-28T22:25:49Z,Criollo,Amazonas,968,2927,7973,12432,6147,631,clay_loam,10,fruiting,orange,large,main,traditional,limited,heap,16734,-6.674779,-77.160266,PROD-012,3238,3240,93,fair_trade
4,2026-03-17T09:53:16Z,Criollo,San Martin,888,2253,7572,13587,6713,626,sandy_loam,16,growing,purple,medium,mid-crop,organic,none,heap,21485,-5.801326,-76.705385,PROD-017,4700,3294,80,organic
3,2026-03-05T23:03:29Z,Criollo,Amazonas,888,2589,8203,11891,5483,550,sandy_loam,7,healthy,purple,large,main,agroforestry,limited,basket,38114,-5.796927,-78.410393,PROD-019,2440,6003,76,organic
1,2026-03-21T01:15:11Z,Criollo,Amazonas,1048,2595,7720,15333,7317,659,clay_loam,21,growing,red,large,main,traditional,none,basket,29913,-5.905527,-78.490439,PROD-004,2348,14356,71,none
7,2026-03-15T06:19:45Z,Trinitario,Amazonas,1017,2542,8764,10098,6575,680,clay_loam,22,healthy,yellow,large,mid-crop,organic,none,basket,39004,-5.726085,-77.942548,PROD-018,1149,11473,89,none
2,2026-03-23T21:13:05Z,Criollo,Amazonas,457,2929,7620,14458,5684,564,volcanic,9,fruiting,purple,large,mid-crop,organic,none,heap,41586,-5.759478,-77.621914,PROD-015,530,10408,80,organic
5,2026-03-16T07:06:24Z,Forastero,Cusco,500,2401,9100,15921,4095,623,sandy_loam,8,flowering,yellow,large,mid-crop,organic,none,basket,33731,-14.011722,-71.807738,PROD-010,4101,11857,86,none
6,2026-03-07T08:09:15Z,Criollo,Cusco,1148,2290,7372,18918,5392,606,sandy_loam,10,flowering,purple,medium,mid-crop,agroforestry,none,box,48139,-13.218817,-72.056579,PROD-009,4249,7096,66,none
7,2026-03-20T10:59:02Z,Criollo,Amazonas,571,2527,7249,14408,5509,572,clay_loam,4,healthy,red,medium,main,traditional,limited,box,7299,-6.875082,-77.580365,PROD-016,4293,9240,66,rainforest_alliance
4,2026-03-17T12:46:36Z,Criollo,Cusco,1102,2884,8263,13027,7670,688,volcanic,10,fruiting,red,medium,main,organic,controlled,box,12018,-13.007658,-72.286196,PROD-019,3645,4446,86,organic
4,2026-03-11T14:31:55Z,Forastero,San Martin,685,2307,9009,14181,6355,557,volcanic,19,fruiting,red,medium,mid-crop,agroforestry,limited,heap,18018,-6.441179,-75.819439,PROD-010,1391,5052,80,none
1,2026-03-22T10:52:44Z,Forastero,Cusco,1039,2499,7894,15216,6527,679,clay_loam,15,growing,purple,large,main,traditional,limited,box,33575,-13.488583,-72.106984,PROD-015,2985,8006,69,fair_trade
1,2026-03-20T02:42:04Z,Criollo,San Martin,429,2506,7595,16667,6968,588,sandy_loam,11,healthy,orange,small,main,organic,none,basket,30804,-6.927657,-76.861226,PROD-010,3624,7057,89,fair_trade
8,2026-03-02T21:31:41Z,Criollo,Cusco,559,2892,8861,8135,6336,673,sandy_loam,15,growing,purple,small,mid-crop,agroforestry,none,heap,13218,-12.952305,-71.751305,PROD-003,4722,7772,76,none
5,2026-03-25T17:40:35Z,Criollo,Cusco,761,2394,8083,16559,4987,655,clay_loam,13,growing,yellow,medium,mid-crop,traditional,limited,heap,28275,-13.708496,-71.565962,PROD-008,3295,6760,92,fair_trade
5,2026-03-11T18:47:43Z,Forastero,Cusco,829,2663,7807,19591,7817,566,clay_loam,7,growing,orange,medium,main,agroforestry,none,box,46803,-13.683442,-71.576994,PROD-017,3344,5012,85,rainforest_alliance
6,2026-03-26T07:18:16Z,Criollo,San Martin,1072,2785,8767,18907,5352,644,volcanic,8,flowering,orange,medium,mid-crop,organic,none,box,10430,-7.124335,-75.756612,PROD-008,4084,10093,64,rainforest_alliance
7,2026-03-02T11:56:03Z,Trinitario,San Martin,942,2255,9089,16534,7376,632,clay_loam,11,flowering,orange,medium,mid-crop,organic,none,box,42368,-6.084474,-75.616407,PROD-007,2461,11868,87,none
1,2026-03-06T09:04:24Z,Trinitario,San Martin,936,2302,8819,10411,4570,602,clay_loam,12,healthy,purple,large,main,organic,none,heap,45408,-6.815211,-75.916486,PROD-007,4297,12564,75,rainforest_alliance
1,2026-03-09T04:18:23Z,Criollo,Amazonas,883,2609,7552,16106,5302,672,sandy_loam,16,fruiting,purple,medium,mid-crop,organic,none,basket,9589,-5.706393,-77.994623,PROD-011,2679,6527,69,none
5,2026-03-02T15:44:05Z,Criollo,Amazonas,874,2369,8986,8952,4490,590,volcanic,16,growing,yellow,small,main,organic,limited,box,30974,-5.856954,-77.073607,PROD-017,1921,3481,75,none
4,2026-03-23T19:23:02Z,Criollo,Amazonas,744,2698,9270,9666,4658,606,clay_loam,10,healthy,yellow,large,main,traditional,none,heap,46026,-6.834542,-78.249706,PROD-003,1189,12824,87,rainforest_alliance
6,2026-03-24T15:16:35Z,Criollo,Amazonas,413,2646,9279,13668,4403,615,volcanic,16,healthy,orange,medium,mid-crop,organic,none,basket,23209,-6.150058,-77.801506,PROD-006,2293,9783,75,rainforest_alliance
8,2026-03-19T09:22:20Z,Criollo,San Martin,1087,2520,7898,18853,7376,572,volcanic,4,fruiting,red,medium,mid-crop,traditional,controlled,box,35164,-6.210048,-75.623894,PROD-017,170,6095,95,none
2,2026-03-02T08:59:13Z,Criollo,San Martin,429,2983,8952,11235,5776,595,clay_loam,19,healthy,purple,large,mid-crop,traditional,none,basket,6647,-6.067447,-76.433827,PROD-020,1364,9136,92,organic
1,2026-03-08T01:53:05Z,Criollo,Cusco,789,2661,8226,18894,6526,617,sandy_loam,11,fruiting,purple,small,mid-crop,agroforestry,limited,heap,10635,-14.134828,-72.099065,PROD-003,1140,7902,65,rainforest_alliance
5,2026-03-18T18:34:50Z,Trinitario,San Martin,973,2300,7161,8550,7892,598,sandy_loam,9,healthy,yellow,small,mid-crop,agroforestry,none,box,46737,-6.418595,-76.555122,PROD-016,499,6213,92,none
4,2026-03-16T17:32:36Z,Criollo,Cusco,1062,2931,7156,18358,5213,639,clay_loam,6,fruiting,orange,small,main,agroforestry,none,heap,26538,-13.277633,-72.601265,PROD-010,4964,7943,66,organic
6,2026-03-06T05:45:59Z,Trinitario,Junin,828,2971,7128,10342,4871,577,volcanic,24,healthy,red,small,main,traditional,limited,box,46871,-11.665514,-75.568245,PROD-007,1029,6291,75,none
7,2026-03-06T13:56:02Z,Forastero,Junin,714,2675,8262,13849,5357,603,sandy_loam,17,growing,yellow,medium,main,organic,controlled,basket,30220,-10.842749,-75.921084,PROD-012,2953,7853,68,rainforest_alliance
2,2026-03-21T06:15:36Z,Criollo,San Martin,451,2816,8347,8510,4563,682,sandy_loam,25,flowering,purple,small,mid-crop,organic,none,heap,13704,-6.159481,-76.877907,PROD-004,4735,5738,92,fair_trade
2,2026-03-15T14:07:49Z,Trinitario,Cusco,1196,2613,7323,13900,7321,590,volcanic,19,growing,yellow,large,main,organic,controlled,basket,12873,-14.105592,-71.445640,PROD-010,3861,13557,80,none
3,2026-03-03T11:47:34Z,Trinitario,Amazonas,828,2332,9224,10177,4850,644,volcanic,20,growing,orange,medium,main,traditional,controlled,heap,27918,-5.806673,-78.172963,PROD-007,2065,2891,92,none
8,2026-03-07T14:38:12Z,Criollo,Cusco,586,2427,7289,14333,7848,695,clay_loam,8,fruiting,red,large,mid-crop,agroforestry,controlled,basket,36823,-13.836286,-71.607382,PROD-013,461,4699,75,rainforest_alliance
8,2026-03-19T12:20:40Z,Criollo,Junin,511,2478,8946,9286,5153,566,volcanic,24,fruiting,orange,small,main,organic,controlled,heap,46822,-10.788255,-75.208753,PROD-012,1156,7330,84,organic
6,2026-03-13T01:18:14Z,Trinitario,Amazonas,861,2834,8027,8558,7542,642,volcanic,12,fruiting,purple,medium,mid-crop,traditional,controlled,basket,42472,-6.563161,-77.512751,PROD-004,260,13091,63,rainforest_alliance
5,2026-03-22T17:39:03Z,Trinitario,Cusco,1164,2718,7852,12534,6079,648,sandy_loam,3,healthy,purple,small,main,agroforestry,limited,basket,5965,-13.324704,-72.700075,PROD-007,1543,10927,60,none
6,2026-03-06T11:38:43Z,Trinitario,Junin,1076,2461,7347,8382,4824,694,volcanic,3,healthy,red,medium,main,organic,controlled,box,36066,-11.440353,-74.642966,PROD-003,559,6744,71,rainforest_alliance
5,2026-03-11T10:32:37Z,Criollo,Cusco,479,2616,7657,13048,5563,581,volcanic,3,growing,red,large,main,organic,controlled,heap,29458,-14.177717,-71.598031,PROD-014,2483,7832,86,fair_trade
5,2026-03-14T01:24:14Z,Criollo,Cusco,936,2810,7753,10366,4216,612,sandy_loam,14,growing,purple,small,main,organic,controlled,basket,45692,-13.326115,-71.940973,PROD-014,1356,4410,89,rainforest_alliance
3,2026-03-15T21:47:14Z,Forastero,San Martin,543,2759,8459,8714,7766,614,clay_loam,3,flowering,yellow,small,mid-crop,organic,controlled,box,23800,-7.076681,-76.214627,PROD-001,4206,14408,93,organic
3,2026-03-08T10:57:40Z,Trinitario,Junin,451,2278,8707,17701,7071,686,sandy_loam,17,healthy,orange,medium,mid-crop,organic,controlled,box,45754,-11.404806,-75.251915,PROD-005,632,3272,63,fair_trade
8,2026-03-02T14:18:10Z,Criollo,Junin,977,2443,8308,17178,4788,596,sandy_loam,8,healthy,purple,small,main,organic,none,heap,45967,-10.846318,-74.726121,PROD-005,3181,4718,98,fair_trade
2,2026-03-04T22:31:58Z,Criollo,Junin,883,2360,9141,17237,4994,652,sandy_loam,14,healthy,orange,medium,mid-crop,traditional,none,basket,39218,-11.759280,-75.904254,PROD-005,2764,14542,61,organic
5,2026-03-01T05:45:13Z,Criollo,Amazonas,463,2249,8858,19288,5128,581,volcanic,4,growing,yellow,medium,mid-crop,organic,none,heap,48733,-5.831828,-78.128021,PROD-005,1956,8981,87,fair_trade
2,2026-03-04T21:00:13Z,Forastero,San Martin,491,2988,8668,13711,6731,556,volcanic,3,flowering,yellow,medium,mid-crop,organic,limited,box,28026,-6.848755,-76.222591,PROD-010,2233,5135,84,fair_trade
5,2026-03-14T20:12:19Z,Criollo,Amazonas,1107,2460,8322,13245,6129,673,sandy_loam,17,growing,purple,medium,main,organic,limited,basket,47949,-6.609493,-77.262446,PROD-004,2194,10940,86,organic
2,2026-03-09T17:44:32Z,Criollo,San Martin,643,2611,8931,15079,5970,611,volcanic,12,flowering,red,medium,mid-crop,organic,controlled,heap,44198,-6.190391,-76.714381,PROD-009,458,14160,82,none
7,2026-03-10T10:02:35Z,Trinitario,San Martin,770,2898,7698,8124,5646,584,clay_loam,24,healthy,yellow,medium,mid-crop,agroforestry,limited,heap,19209,-6.424317,-76.802116,PROD-005,3288,9561,83,none
1,2026-03-23T02:07:48Z,Trinitario,San Martin,1169,2813,7549,14925,6253,563,sandy_loam,10,fruiting,red,small,mid-crop,organic,none,box,31980,-6.110285,-76.687512,PROD-001,4545,7746,66,fair_trade
5,2026-03-01T07:06:42Z,Forastero,Cusco,819,2803,8820,15043,5809,574,volcanic,11,healthy,purple,large,main,organic,none,box,40516,-14.227970,-72.118615,PROD-007,1444,13644,77,fair_trade
6,2026-03-16T07:02:23Z,Criollo,Amazonas,1134,2671,7815,8897,6016,652,sandy_loam,20,flowering,purple,large,main,organic,none,box,17807,-6.771804,-77.939720,PROD-013,4710,6849,93,rainforest_alliance
